virus	virulent	temperate
NODE_1122_length_2806_cov_3.212650	0.8837115727024182	0.11628842729758218
NODE_513_length_8890_cov_6.308659	0.8118782016546146	0.1881217983453865
NODE_990_length_3671_cov_7.958794	0.8118782016546146	0.1881217983453865
NODE_1438_length_3663_cov_5.024667	0.8118782016546146	0.1881217983453865
NODE_197_length_8479_cov_9.496083	0.9625	0.0375
NODE_89_length_61266_cov_8.215942	0.0	1.0
NODE_160_length_4008_cov_3.618771	0.8118782016546146	0.1881217983453865
NODE_358_length_2209_cov_3.369545	0.8118782016546146	0.1881217983453865
NODE_1140_length_3042_cov_3.425176	0.8118782016546146	0.1881217983453865
NODE_5294_length_1015_cov_4.001042	0.8118782016546146	0.1881217983453865
NODE_1505_length_2500_cov_249.157464	0.8118782016546146	0.1881217983453865
NODE_621_length_1567_cov_4.782407	0.0	1.0
NODE_4382_length_1351_cov_5.240741	0.0375	0.9625
NODE_453_length_15514_cov_7.051297	0.8845603315797836	0.11543966842021684
NODE_1816_length_3002_cov_18.713607	0.527808370044053	0.4721916299559471
NODE_1163_length_4650_cov_11.917519	0.9987156186452293	0.0012843813547707623
NODE_17_length_19741_cov_4.852687	0.9495052770448549	0.05049472295514512
NODE_4669_length_1077_cov_2.565558	0.8118782016546146	0.1881217983453865
NODE_2258_length_2305_cov_5.247111	0.8118782016546146	0.1881217983453865
NODE_2168_length_2642_cov_5.300734	0.8118782016546146	0.1881217983453865
NODE_4616_length_1165_cov_6.749550	0.9074622577376132	0.09253774226238652
NODE_1027_length_4636_cov_20.014189	0.0	1.0
NODE_2814_length_1030_cov_7.473846	0.8118782016546146	0.1881217983453865
NODE_2048_length_1701_cov_4.141555	0.0	1.0
NODE_172_length_36863_cov_73.802760	0.0	1.0
NODE_402_length_29684_cov_275.000203	0.1	0.9
NODE_982_length_5697_cov_6.203297	0.9107929515418502	0.08920704845814986
NODE_304_length_11539_cov_7.449408	0.8118782016546146	0.1881217983453865
NODE_475_length_11718_cov_5.183058	0.8278872641572755	0.17211273584272452
NODE_815_length_9452_cov_9.352453	0.0125	0.9875
NODE_186_length_3606_cov_2.664038	0.8118782016546146	0.1881217983453865
NODE_444_length_12751_cov_9.040013	0.8118782016546146	0.1881217983453865
NODE_803_length_4498_cov_1136.345262	0.8118782016546146	0.1881217983453865
NODE_714_length_7001_cov_23.326663	0.5636802400813676	0.4363197599186324
NODE_502_length_7518_cov_18.659654	0.6694764488388344	0.33052355116116583
NODE_2752_length_1027_cov_22.139918	0.0	1.0
NODE_585_length_1621_cov_2.642401	0.8118782016546146	0.1881217983453865
NODE_2679_length_1284_cov_2.926770	0.81920199020087	0.18079800979913094
NODE_661_length_4367_cov_5.651438	0.975	0.025
NODE_198_length_8163_cov_9.324741	0.8118782016546146	0.1881217983453865
NODE_3245_length_1010_cov_2.720419	0.8118782016546146	0.1881217983453865
NODE_708_length_8728_cov_26.528422	0.7991140052728642	0.20088599472713656
NODE_191_length_14612_cov_5.894621	0.0	1.0
NODE_1406_length_2725_cov_3.810112	0.2625	0.7375
NODE_477_length_15190_cov_11.631913	0.9972986238568456	0.002701376143154288
NODE_738_length_3208_cov_8.286394	0.8118782016546146	0.1881217983453865
NODE_852_length_3922_cov_6.695112	0.8118782016546146	0.1881217983453865
NODE_1379_length_3878_cov_8.002877	0.8118782016546146	0.1881217983453865
NODE_1493_length_1864_cov_2.265340	0.8118782016546146	0.1881217983453865
NODE_675_length_7581_cov_100.919612	0.8118782016546146	0.1881217983453865
NODE_626_length_2561_cov_6.706704	0.8118782016546146	0.1881217983453865
NODE_707_length_7557_cov_22.433484	0.8118782016546146	0.1881217983453865
NODE_2559_length_1942_cov_4.955485	0.9975761479884981	0.0024238520115018062
NODE_294_length_2969_cov_2.750858	0.9320112779837082	0.06798872201629169
NODE_264_length_3553_cov_349.182962	0.8118782016546146	0.1881217983453865
NODE_8_length_113388_cov_131.683737	0.9875	0.0125
NODE_952_length_5554_cov_6.763593	0.8118782016546146	0.1881217983453865
NODE_130_length_77265_cov_22.063904|provirus_67829_77021	0.8118782016546146	0.1881217983453865
NODE_1990_length_2132_cov_5.785749	0.8118782016546146	0.1881217983453865
NODE_501_length_3664_cov_11.020504	0.9466469356659408	0.05335306433405912
NODE_1180_length_2996_cov_24.596056	0.0	1.0
NODE_95_length_5968_cov_4.964654	0.4610002826435832	0.5389997173564167
NODE_1545_length_3266_cov_19.607910	0.7726573573653849	0.22734264263461562
NODE_1196_length_2946_cov_6.579730	0.0	1.0
NODE_732_length_11018_cov_1316.019976	0.7801973201466772	0.21980267985332375
NODE_621_length_7036_cov_14.523277	0.8118782016546146	0.1881217983453865
NODE_1044_length_3348_cov_3.808381	0.8118782016546146	0.1881217983453865
NODE_719_length_6734_cov_5.638269	0.8118782016546146	0.1881217983453865
NODE_4240_length_1184_cov_4.600531	0.9987156186452293	0.0012843813547707623
NODE_28_length_164425_cov_74.042416|provirus_29_45282	0.0	1.0
NODE_5997_length_1100_cov_2.450718	0.8118782016546146	0.1881217983453865
NODE_1656_length_3207_cov_14.056472	0.8118782016546146	0.1881217983453865
NODE_40_length_38412_cov_55.863441	0.025	0.975
NODE_3714_length_1904_cov_5.448891	0.0125	0.9875
NODE_819_length_1362_cov_2.496557	0.8118782016546146	0.1881217983453865
NODE_299_length_10882_cov_30.015147	0.0	1.0
NODE_811_length_5282_cov_6.841783	0.8118782016546146	0.1881217983453865
NODE_931_length_8430_cov_18.747463	0.8118782016546146	0.1881217983453865
NODE_122_length_6417_cov_17.027350	0.8118782016546146	0.1881217983453865
NODE_403_length_17644_cov_1809.089886	0.0375	0.9625
NODE_691_length_9321_cov_5.969566	0.766569952409428	0.23343004759057245
NODE_1133_length_5136_cov_33.778981	0.1	0.9
NODE_650_length_6361_cov_6.692039	0.7729643451239226	0.22703565487607813
NODE_661_length_9488_cov_99.243613	0.8461605166393262	0.15383948336067438
NODE_615_length_11576_cov_114.611145	0.5575440528634361	0.44245594713656383
NODE_1158_length_3043_cov_3.853414	0.8118782016546146	0.1881217983453865
NODE_2463_length_2040_cov_6.587406	0.8118782016546146	0.1881217983453865
NODE_1991_length_3188_cov_5.819342	0.0	1.0
NODE_199_length_38411_cov_18.010611	0.0375	0.9625
NODE_864_length_5862_cov_26.281901	0.8118782016546146	0.1881217983453865
NODE_56_length_16302_cov_22.998831	0.8118782016546146	0.1881217983453865
NODE_962_length_8216_cov_5.455581	0.9875	0.0125
NODE_1645_length_2515_cov_4.275203	0.7429749414245747	0.25702505857542585
NODE_1222_length_1113_cov_1.643667	0.8118782016546146	0.1881217983453865
NODE_3829_length_1032_cov_1.486182	0.8118782016546146	0.1881217983453865
NODE_2269_length_2821_cov_4.664497	0.8118782016546146	0.1881217983453865
NODE_954_length_4585_cov_15.544371	0.8118782016546146	0.1881217983453865
NODE_1172_length_1138_cov_33.322253	0.8118782016546146	0.1881217983453865
NODE_1220_length_2903_cov_3.497191	0.8118782016546146	0.1881217983453865
NODE_693_length_5644_cov_5.643407	0.7869745135998834	0.21302548640011718
NODE_638_length_12684_cov_14.580806	0.9676762114537446	0.032323788546255505
NODE_319_length_16836_cov_11.794708	0.7740478051788435	0.22595219482115722
NODE_364_length_6238_cov_6.230309	0.8299842841693319	0.17001571583066852
NODE_3433_length_2017_cov_7.702345	0.0125	0.9875
NODE_1614_length_3970_cov_12.181865	0.8118782016546146	0.1881217983453865
NODE_2674_length_2654_cov_15.941901	0.8118782016546146	0.1881217983453865
NODE_2552_length_1347_cov_3.110681	0.8118782016546146	0.1881217983453865
NODE_816_length_4609_cov_5.214756	0.9972986238568456	0.002701376143154288
NODE_66_length_14339_cov_57.569518	0.8440918580422796	0.15590814195772124
NODE_3059_length_1111_cov_5.649621	0.0	1.0
NODE_707_length_8757_cov_7.045852	0.8118782016546146	0.1881217983453865
NODE_488_length_15615_cov_8.245694	0.0	1.0
NODE_2059_length_1526_cov_4.799456	0.8118782016546146	0.1881217983453865
NODE_1062_length_4753_cov_4.627501	0.025	0.975
NODE_1563_length_2301_cov_10.660285	0.0	1.0
NODE_696_length_11292_cov_19.369494	0.8118782016546146	0.1881217983453865
NODE_10_length_217393_cov_15.630805|provirus_4556_30967	0.7125	0.2875
NODE_1406_length_4206_cov_4.333655	0.0	1.0
NODE_676_length_9711_cov_334.290079	0.0375	0.9625
NODE_335_length_20808_cov_107.089963	0.0	1.0
NODE_995_length_7936_cov_20.092755	0.9625	0.0375
NODE_1414_length_2598_cov_9.086119	0.8118782016546146	0.1881217983453865
NODE_1992_length_3218_cov_3.072716	0.8118782016546146	0.1881217983453865
NODE_252_length_21786_cov_7.743316|provirus_11205_21743	0.9972986238568456	0.002701376143154288
NODE_1045_length_6642_cov_13.697890	0.8118782016546146	0.1881217983453865
NODE_715_length_5755_cov_15.409474	0.8550238645244239	0.14497613547557656
NODE_486_length_6444_cov_8.092190	0.0125	0.9875
NODE_1206_length_2948_cov_736.924300	0.8118782016546146	0.1881217983453865
NODE_5488_length_1148_cov_3.391583	0.8118782016546146	0.1881217983453865
NODE_937_length_6155_cov_17.701311	0.8118782016546146	0.1881217983453865
NODE_431_length_6333_cov_17.949028	0.8962701741975205	0.10372982580247966
NODE_1851_length_3438_cov_6.121490	0.6502171016772478	0.34978289832275244
NODE_4550_length_1164_cov_6.034265	0.9987156186452293	0.0012843813547707623
NODE_1691_length_3010_cov_5.814213	0.8118782016546146	0.1881217983453865
NODE_1010_length_4287_cov_71.227316	0.8118782016546146	0.1881217983453865
NODE_215_length_3236_cov_4.272870	0.8396897343386005	0.1603102656614003
NODE_1209_length_3352_cov_2.694874	0.8118782016546146	0.1881217983453865
NODE_825_length_1360_cov_2.013027	0.9602261948935176	0.03977380510648237
NODE_677_length_8295_cov_62.523301	0.0875	0.9125
NODE_1761_length_2502_cov_7.919085	0.8118782016546146	0.1881217983453865
NODE_1654_length_2858_cov_11.802711	0.8118782016546146	0.1881217983453865
NODE_1648_length_4785_cov_13.005285	0.0	1.0
NODE_537_length_1896_cov_6.189028	0.8118782016546146	0.1881217983453865
NODE_389_length_10778_cov_6.249930	0.48721535186982506	0.512784648130175
NODE_3088_length_1057_cov_2.450100	0.8118782016546146	0.1881217983453865
NODE_765_length_5395_cov_6.556929	0.8317019902008699	0.16829800979913095
NODE_5784_length_1092_cov_2.510125	0.8118782016546146	0.1881217983453865
NODE_1196_length_4706_cov_6.610621	0.8143561752228965	0.18564382477710456
NODE_1859_length_2800_cov_5.591257	0.8118782016546146	0.1881217983453865
NODE_147_length_36185_cov_117.717548	0.0	1.0
NODE_2100_length_1460_cov_5.042705	0.8118782016546146	0.1881217983453865
NODE_400_length_5362_cov_8.985114	0.8118782016546146	0.1881217983453865
NODE_1263_length_3025_cov_5.382155	0.8118782016546146	0.1881217983453865
NODE_896_length_9114_cov_63.168230	0.0	1.0
NODE_546_length_8041_cov_7.521913	0.6694764488388344	0.33052355116116583
NODE_1162_length_5509_cov_7.356986	0.15506607929515417	0.8449339207048456
NODE_937_length_3593_cov_15.492086	0.8118782016546146	0.1881217983453865
NODE_344_length_20349_cov_6.230117	0.0	1.0
NODE_1004_length_2342_cov_3.848273	0.0	1.0
NODE_1992_length_2011_cov_4.148773	0.8118782016546146	0.1881217983453865
NODE_6118_length_1014_cov_9.704901	0.724694777917064	0.2753052220829365
NODE_853_length_3921_cov_3.226849	0.8118782016546146	0.1881217983453865
NODE_6183_length_1314_cov_3.867355	0.8118782016546146	0.1881217983453865
NODE_338_length_2635_cov_3.262791	0.8118782016546146	0.1881217983453865
NODE_4518_length_1046_cov_3.288597	0.8118782016546146	0.1881217983453865
NODE_2541_length_1206_cov_2.589922	0.8118782016546146	0.1881217983453865
NODE_2968_length_1767_cov_7.109813	0.0	1.0
NODE_916_length_2601_cov_10.780047	0.8118782016546146	0.1881217983453865
NODE_244_length_3422_cov_2.718147	0.8578353972084102	0.14216460279159035
NODE_1002_length_3369_cov_4.085395	0.8118782016546146	0.1881217983453865
NODE_3270_length_1083_cov_1.818093	0.8118782016546146	0.1881217983453865
NODE_74_length_38703_cov_8.351144|provirus_2_22265	0.0	1.0
NODE_945_length_3174_cov_9.948702	0.8118782016546146	0.1881217983453865
NODE_136_length_36768_cov_19.035982	0.45	0.55
NODE_1301_length_3307_cov_6.593173	0.8118782016546146	0.1881217983453865
NODE_193_length_39712_cov_6.226190	0.05	0.95
NODE_1067_length_5696_cov_15.288069	0.8784843051855816	0.12151569481441885
NODE_158_length_11081_cov_10.553238	0.8118782016546146	0.1881217983453865
NODE_615_length_9933_cov_5.439664	0.0125	0.9875
NODE_1715_length_3261_cov_6.728322	0.8118782016546146	0.1881217983453865
NODE_228_length_21624_cov_26.365571	0.875	0.125
NODE_162_length_4971_cov_48.427787	0.8118782016546146	0.1881217983453865
NODE_482_length_6261_cov_4.535127	0.8118782016546146	0.1881217983453865
NODE_1700_length_2454_cov_12.135890	0.9625	0.0375
NODE_486_length_8815_cov_3.911872	0.8163115634036613	0.18368843659633977
NODE_690_length_4287_cov_10.069707	0.8118782016546146	0.1881217983453865
NODE_294_length_12938_cov_7.822712	0.0125	0.9875
NODE_1861_length_1706_cov_9.000606	0.8440918580422796	0.15590814195772124
NODE_1118_length_2789_cov_2.808339	0.8118782016546146	0.1881217983453865
NODE_2041_length_1386_cov_3.691210	0.275	0.725
NODE_1472_length_3486_cov_6.937919	0.9867103416003744	0.013289658399625643
NODE_984_length_4725_cov_6.130835	0.0125	0.9875
NODE_502_length_4680_cov_4.082162	0.8118782016546146	0.1881217983453865
NODE_706_length_9001_cov_11.109882	0.8362407930380643	0.16375920696193652
NODE_1164_length_4593_cov_10.455046	0.8118782016546146	0.1881217983453865
NODE_1286_length_2776_cov_23.367879	0.8118782016546146	0.1881217983453865
NODE_1341_length_4160_cov_9.409013	0.8118782016546146	0.1881217983453865
NODE_1621_length_3853_cov_100.034229	0.0	1.0
NODE_22_length_128069_cov_21.086295|provirus_34170_98395	0.0625	0.9375
NODE_987_length_3306_cov_8.760689	0.9625	0.0375
NODE_166_length_5801_cov_289.933171	0.0	1.0
NODE_985_length_3872_cov_6.920094	0.8118782016546146	0.1881217983453865
NODE_1553_length_4236_cov_29.627601	0.8118782016546146	0.1881217983453865
NODE_431_length_12194_cov_8.575912	0.9975761479884981	0.0024238520115018062
NODE_125_length_7892_cov_1006.475565	0.8461605166393262	0.15383948336067438
NODE_200_length_3419_cov_4.433413	0.8118782016546146	0.1881217983453865
NODE_658_length_5901_cov_4.121280	0.8362407930380643	0.16375920696193652
NODE_887_length_4870_cov_6.746210	0.8118782016546146	0.1881217983453865
NODE_792_length_7956_cov_4.092140	0.8118782016546146	0.1881217983453865
NODE_53_length_9847_cov_3.295752	0.8118782016546146	0.1881217983453865
NODE_124_length_39539_cov_31.076005	0.0125	0.9875
NODE_990_length_2631_cov_10.267857	0.9875	0.0125
NODE_615_length_6450_cov_19.525410	0.0125	0.9875
NODE_1516_length_3749_cov_10.734164	0.8118782016546146	0.1881217983453865
NODE_879_length_5803_cov_5.746173	0.0	1.0
NODE_1463_length_2299_cov_4.454991	0.8202762967306704	0.1797237032693301
NODE_108_length_16977_cov_116.663101	0.0	1.0
NODE_2206_length_2597_cov_7.216758	0.8118782016546146	0.1881217983453865
NODE_1230_length_4414_cov_7.119982	0.8267460430643061	0.17325395693569484
NODE_848_length_2982_cov_33.972327	0.8118782016546146	0.1881217983453865
NODE_2236_length_1333_cov_10.253521	0.0	1.0
NODE_808_length_5181_cov_14.840616	0.8118782016546146	0.1881217983453865
NODE_1798_length_2684_cov_29.311145	0.0875	0.9125
NODE_1389_length_3851_cov_11.429663	0.8118782016546146	0.1881217983453865
NODE_1253_length_4696_cov_4.147382	0.8118782016546146	0.1881217983453865
NODE_1568_length_3144_cov_7.337650	0.8118782016546146	0.1881217983453865
NODE_113_length_5349_cov_5.386286	0.025	0.975
NODE_2691_length_1221_cov_3.456261	0.8118782016546146	0.1881217983453865
NODE_253_length_8024_cov_6.829590	0.0	1.0
NODE_66_length_44622_cov_51.812687	0.8875	0.1125
NODE_3686_length_1625_cov_3.493631	0.9284736410929751	0.07152635890702505
NODE_116_length_38613_cov_286.577597	0.0125	0.9875
NODE_1046_length_5621_cov_125.866870	0.8747935315138993	0.12520646848610112
NODE_2530_length_2547_cov_6.221108	0.8118782016546146	0.1881217983453865
NODE_681_length_4804_cov_9.113708	0.08502202643171806	0.914977973568282
NODE_4672_length_1015_cov_3.415625	0.8118782016546146	0.1881217983453865
NODE_107_length_22047_cov_25.693889	0.8327330791352491	0.16726692086475092
NODE_938_length_3852_cov_8.090071	0.0	1.0
NODE_1327_length_4130_cov_5.709448	0.9284736410929751	0.07152635890702505
NODE_6011_length_1099_cov_1.722222	0.8118782016546146	0.1881217983453865
NODE_4746_length_1191_cov_6.191901	0.9987156186452293	0.0012843813547707623
NODE_1972_length_2680_cov_4.646476	0.8118782016546146	0.1881217983453865
NODE_2534_length_1967_cov_5.160565	0.8263964143164042	0.17360358568359646
NODE_1021_length_3863_cov_7.928834	0.8118782016546146	0.1881217983453865
NODE_732_length_3221_cov_7.692988	0.8118782016546146	0.1881217983453865
NODE_895_length_4951_cov_13.092729	0.8118782016546146	0.1881217983453865
NODE_1322_length_1047_cov_3.806452	0.8800312501502798	0.11996874984972046
NODE_191_length_11482_cov_6.117791	0.8905335870590093	0.10946641294099069
NODE_1450_length_3880_cov_5.610196	0.8118782016546146	0.1881217983453865
NODE_3574_length_1331_cov_2.348746	0.8118782016546146	0.1881217983453865
NODE_88_length_6325_cov_3.779426	0.8118782016546146	0.1881217983453865
NODE_3361_length_1390_cov_5.887640	0.724694777917064	0.2753052220829365
NODE_1659_length_2896_cov_6.828933	0.0	1.0
NODE_11_length_66886_cov_11.614326|provirus_7399_66886	0.1	0.9
NODE_1185_length_3872_cov_14.769190	0.8118782016546146	0.1881217983453865
NODE_121_length_6475_cov_25.920249	0.9718791193933999	0.028120880606600045
NODE_4157_length_1238_cov_8.467456	0.8118782016546146	0.1881217983453865
NODE_259_length_15570_cov_23.236932	0.8460472462230444	0.15395275377695644
NODE_1211_length_2702_cov_7.191160	0.8118782016546146	0.1881217983453865
NODE_6522_length_1270_cov_9.375309	0.15	0.85
NODE_584_length_6871_cov_8.615170	0.7970205497371335	0.2029794502628674
NODE_1436_length_1015_cov_2.790625	0.8118782016546146	0.1881217983453865
NODE_269_length_14525_cov_15.519903	0.0875	0.9125
NODE_336_length_5681_cov_48.252755	0.8118782016546146	0.1881217983453865
NODE_1824_length_2591_cov_4.697950	0.8118782016546146	0.1881217983453865
NODE_432_length_11598_cov_6.284415	0.35900894107497866	0.6409910589250213
NODE_626_length_1564_cov_5.337309	0.8871118181039386	0.11288818189606183
NODE_2021_length_2786_cov_6.888685	0.8118782016546146	0.1881217983453865
NODE_446_length_8151_cov_7.545949	0.8118782016546146	0.1881217983453865
NODE_752_length_3170_cov_7.854896	0.8118782016546146	0.1881217983453865
NODE_1320_length_3894_cov_6.729096	0.8118782016546146	0.1881217983453865
NODE_1224_length_2293_cov_3.016533	0.8118782016546146	0.1881217983453865
NODE_714_length_8853_cov_6.383951	0.8118782016546146	0.1881217983453865
NODE_912_length_8730_cov_850.056254	0.8118782016546146	0.1881217983453865
NODE_1039_length_3380_cov_25.711278	0.9625	0.0375
NODE_330_length_31412_cov_3595.604713	0.0	1.0
NODE_162_length_43197_cov_12.090260	0.0	1.0
NODE_697_length_1571_cov_2.366755	0.7567561845216536	0.2432438154783468
NODE_331_length_7917_cov_41.518189	0.0	1.0
NODE_1198_length_2744_cov_4.802529	0.8118782016546146	0.1881217983453865
NODE_115_length_39977_cov_22.569661	0.0375	0.9625
NODE_996_length_5248_cov_12.190449	0.8578744493392069	0.14212555066079302
NODE_358_length_10507_cov_12.936854	0.9987156186452293	0.0012843813547707623
NODE_1368_length_3847_cov_6.648734	0.9972986238568456	0.002701376143154288
NODE_19_length_40010_cov_71.909198	0.075	0.925
NODE_1136_length_5719_cov_15.513771	0.5125	0.4875
NODE_1211_length_1116_cov_2.086711	0.8118782016546146	0.1881217983453865
NODE_735_length_1436_cov_1.792904	0.8118782016546146	0.1881217983453865
NODE_657_length_8520_cov_10.546367	0.025	0.975
NODE_99_length_5851_cov_3.793651	0.0	1.0
NODE_2822_length_1727_cov_3.586722	0.0	1.0
NODE_831_length_3694_cov_7.206650	0.8118782016546146	0.1881217983453865
NODE_3973_length_1301_cov_4.520867	0.8601321585903084	0.13986784140969166
NODE_836_length_3127_cov_6.355794	0.9107929515418502	0.08920704845814986
NODE_3105_length_1745_cov_4.652071	0.0	1.0
NODE_1017_length_3175_cov_27.554487	0.8118782016546146	0.1881217983453865
NODE_2011_length_2793_cov_8.678963	0.8806952057417549	0.11930479425824539
NODE_3049_length_1449_cov_3.841463	0.8461605166393262	0.15383948336067438
NODE_888_length_4795_cov_5.692405	0.9855708709436433	0.014429129056356687
NODE_103_length_5688_cov_4.401740	1.0	0.0
NODE_61_length_38116_cov_51.972281	0.0	1.0
NODE_1790_length_3353_cov_6.374773	0.8118782016546146	0.1881217983453865
NODE_240_length_16694_cov_79.948795	0.025	0.975
NODE_4165_length_1315_cov_3.457937	0.8118782016546146	0.1881217983453865
NODE_1110_length_2821_cov_3.820680	0.42483251088069285	0.5751674891193073
NODE_2269_length_1480_cov_4.322807	0.9987156186452293	0.0012843813547707623
NODE_590_length_11219_cov_18.329631	0.9991368286445013	0.0008631713554987213
NODE_479_length_2068_cov_51.126180	0.0	1.0
NODE_824_length_4380_cov_220.553757	0.8461605166393262	0.15383948336067438
NODE_20_length_35331_cov_49.068092	0.1875	0.8125
NODE_1656_length_2587_cov_5.100316	0.0125	0.9875
NODE_105_length_34419_cov_13.781283|provirus_17286_34418	0.7	0.3
NODE_181_length_44721_cov_43.504254	0.0	1.0
NODE_908_length_6433_cov_7.265130	0.8338669542239673	0.16613304577603344
NODE_276_length_13170_cov_54.100343	0.0	1.0
NODE_551_length_4189_cov_6.637639	0.8118782016546146	0.1881217983453865
NODE_120_length_44371_cov_9.663327	0.025	0.975
NODE_1213_length_5747_cov_6.697470	0.8118782016546146	0.1881217983453865
NODE_1321_length_1048_cov_2.348439	0.8118782016546146	0.1881217983453865
NODE_52_length_16934_cov_28.948220	0.8118782016546146	0.1881217983453865
NODE_201_length_3412_cov_2.440870	0.8118782016546146	0.1881217983453865
NODE_349_length_2569_cov_4.017900	0.8160912990864805	0.18390870091352035
NODE_3789_length_1212_cov_3.144339	0.8118782016546146	0.1881217983453865
NODE_1678_length_2720_cov_50.305816	0.0	1.0
NODE_1139_length_3931_cov_6.083333	0.07056663825095329	0.9294333617490466
NODE_4277_length_1095_cov_2.366346	0.724694777917064	0.2753052220829365
NODE_1960_length_3491_cov_16.300058	0.42483251088069285	0.5751674891193073
NODE_266_length_13446_cov_8.802479	0.8336573783816347	0.16634262161836616
NODE_1478_length_3161_cov_4.203155	0.8118782016546146	0.1881217983453865
NODE_851_length_9964_cov_16.891412	0.0	1.0
NODE_737_length_7618_cov_6.145577	0.577354489277548	0.42264551072245204
NODE_393_length_11869_cov_11.596242	0.8972199669887146	0.1027800330112852
NODE_1013_length_5104_cov_6.459893	0.8118782016546146	0.1881217983453865
NODE_4372_length_1017_cov_2.721414	0.9987156186452293	0.0012843813547707623
NODE_5077_length_1011_cov_1.685146	0.8118782016546146	0.1881217983453865
NODE_24_length_16285_cov_42.554713	0.8118782016546146	0.1881217983453865
NODE_1688_length_2140_cov_2.430216	0.8118782016546146	0.1881217983453865
NODE_365_length_6752_cov_5.892788	0.724694777917064	0.2753052220829365
NODE_877_length_4119_cov_7.801919	0.7933240711898388	0.20667592881016147
NODE_17_length_139991_cov_17.814237|provirus_88907_131566	0.39008810572687225	0.6099118942731276
NODE_2011_length_2669_cov_260.882173	0.8118782016546146	0.1881217983453865
NODE_630_length_1562_cov_5.102853	0.8118782016546146	0.1881217983453865
NODE_217_length_3222_cov_3.829807	0.8118782016546146	0.1881217983453865
NODE_4865_length_1122_cov_8.839738	0.9987156186452293	0.0012843813547707623
NODE_109_length_5517_cov_5.794764	0.9875	0.0125
NODE_32_length_125259_cov_59.302315|provirus_14302_103731	0.0125	0.9875
NODE_550_length_6952_cov_55.107293	0.0	1.0
NODE_4060_length_1560_cov_5.491694	0.0	1.0
NODE_393_length_5776_cov_11.760007	0.8299842841693319	0.17001571583066852
NODE_706_length_9031_cov_24.872995	0.0	1.0
NODE_395_length_2315_cov_2.461062	0.8118782016546146	0.1881217983453865
NODE_272_length_6801_cov_41.752298	0.0375	0.9625
NODE_445_length_13206_cov_42.964718	0.8836467208082462	0.11635327919175383
NODE_1006_length_5270_cov_5.930201	0.0125	0.9875
NODE_80_length_39770_cov_64.322573	0.05	0.95
NODE_2208_length_1898_cov_12.739555	0.0	1.0
NODE_2392_length_2556_cov_7.717313	0.0	1.0
NODE_2247_length_1070_cov_3.404926	0.8118782016546146	0.1881217983453865
NODE_1959_length_1469_cov_2.435644	0.9987156186452293	0.0012843813547707623
NODE_4142_length_1265_cov_9.221488	0.8118782016546146	0.1881217983453865
NODE_171_length_37100_cov_211.056769	0.0	1.0
NODE_1415_length_4181_cov_5.726369	0.8595851041362262	0.14041489586377437
NODE_520_length_9259_cov_14.997827	0.8118782016546146	0.1881217983453865
NODE_1387_length_1039_cov_20.370935	0.8118782016546146	0.1881217983453865
NODE_5231_length_1453_cov_4.859800	0.6638005617321684	0.3361994382678316
NODE_365_length_20565_cov_18.642223	0.0	1.0
NODE_38_length_12381_cov_9.720509	0.8225797543273679	0.1774202456726331
NODE_1876_length_1287_cov_2.543831	0.9987156186452293	0.0012843813547707623
NODE_1044_length_3426_cov_42.706022	0.8350279929346638	0.16497200706533682
NODE_1609_length_2520_cov_15.341582	0.9344570860644115	0.06554291393558824
NODE_3598_length_1325_cov_2.823622	0.8118782016546146	0.1881217983453865
NODE_1422_length_2645_cov_4.424324	0.8118782016546146	0.1881217983453865
NODE_1015_length_5103_cov_5.265848	0.8118782016546146	0.1881217983453865
NODE_52_length_84715_cov_387.896220	0.0375	0.9625
NODE_432_length_20945_cov_11.322451	0.9688107031895161	0.03118929681048402
NODE_492_length_8732_cov_6.818716	0.42483251088069285	0.5751674891193073
NODE_1519_length_3911_cov_4.397044	0.8771999238308108	0.1228000761691896
NODE_847_length_6595_cov_5.830734	0.8118782016546146	0.1881217983453865
NODE_159_length_9578_cov_8.532395	0.7729643451239226	0.22703565487607813
NODE_5616_length_1009_cov_7.381551	0.8461605166393262	0.15383948336067438
NODE_28_length_15120_cov_8.141653	0.9375	0.0625
NODE_2391_length_2195_cov_9.615888	0.2376101321585903	0.7623898678414096
NODE_6390_length_1229_cov_3.322828	0.8118782016546146	0.1881217983453865
NODE_1700_length_2749_cov_7.180772	0.8118782016546146	0.1881217983453865
NODE_1696_length_2376_cov_3.195174	0.8118782016546146	0.1881217983453865
NODE_1309_length_2953_cov_6.256384	0.8118782016546146	0.1881217983453865
NODE_1096_length_2260_cov_12.300680	0.0125	0.9875
NODE_1177_length_5283_cov_27.285386	0.8299842841693319	0.17001571583066852
NODE_2147_length_1412_cov_2.389831	0.8118782016546146	0.1881217983453865
NODE_709_length_10915_cov_13.716575	0.8118782016546146	0.1881217983453865
NODE_1069_length_7411_cov_14.656607	0.8118782016546146	0.1881217983453865
NODE_153_length_9880_cov_18.089873	0.5869553057099941	0.41304469429000595
NODE_1379_length_3383_cov_8.485577	0.8118782016546146	0.1881217983453865
NODE_1839_length_3460_cov_6.952717	0.8118782016546146	0.1881217983453865
NODE_1797_length_2793_cov_3.438641	0.8118782016546146	0.1881217983453865
NODE_197_length_23469_cov_64.990988	0.9125	0.0875
NODE_1958_length_2169_cov_3.448912	0.8118782016546146	0.1881217983453865
NODE_44_length_91318_cov_778.137087	0.0125	0.9875
